         0         4   4.83662   4.83662   4.83662   4.83662   2.16300   2.16300   4.83662   4.83662   4.83662   4.83662
         0         5   4.83662   4.83662   4.83662   2.16300   4.83662   4.83662   2.16300   4.83662   4.83662   4.83662
         0         6   4.83662   4.83662   2.16300   4.83662   4.83662   4.83662   4.83662   2.16300   4.83662   4.83662
         0         7   3.74643   3.74643   3.74643   3.74643   3.74643   3.74643   3.74643   3.74643
         1         4   4.83662   4.83662   4.83662   2.16300   4.83662   4.83662   2.16300   4.83662   4.83662   4.83662
         1         5   4.83662   4.83662   4.83662   4.83662   2.16300   2.16300   4.83662   4.83662   4.83662   4.83662
         1         6   3.74643   3.74643   3.74643   3.74643   3.74643   3.74643   3.74643   3.74643
         1         7   4.83662   4.83662   2.16300   4.83662   4.83662   4.83662   4.83662   2.16300   4.83662   4.83662
         2         4   4.83662   4.83662   2.16300   4.83662   4.83662   4.83662   4.83662   2.16300   4.83662   4.83662
         2         5   3.74643   3.74643   3.74643   3.74643   3.74643   3.74643   3.74643   3.74643
         2         6   4.83662   4.83662   4.83662   4.83662   2.16300   2.16300   4.83662   4.83662   4.83662   4.83662
         2         7   4.83662   4.83662   4.83662   2.16300   4.83662   4.83662   2.16300   4.83662   4.83662   4.83662
         3         4   3.74643   3.74643   3.74643   3.74643   3.74643   3.74643   3.74643   3.74643
         3         5   4.83662   4.83662   2.16300   4.83662   4.83662   4.83662   4.83662   2.16300   4.83662   4.83662
         3         6   4.83662   4.83662   4.83662   2.16300   4.83662   4.83662   2.16300   4.83662   4.83662   4.83662
         3         7   4.83662   4.83662   4.83662   4.83662   2.16300   2.16300   4.83662   4.83662   4.83662   4.83662
         4         0   4.83662   4.83662   4.83662   4.83662   2.16300   2.16300   4.83662   4.83662   4.83662   4.83662
         4         1   4.83662   4.83662   4.83662   2.16300   4.83662   4.83662   2.16300   4.83662   4.83662   4.83662
         4         2   4.83662   4.83662   2.16300   4.83662   4.83662   4.83662   4.83662   2.16300   4.83662   4.83662
         4         3   3.74643   3.74643   3.74643   3.74643   3.74643   3.74643   3.74643   3.74643
         5         0   4.83662   4.83662   4.83662   2.16300   4.83662   4.83662   2.16300   4.83662   4.83662   4.83662
         5         1   4.83662   4.83662   4.83662   4.83662   2.16300   2.16300   4.83662   4.83662   4.83662   4.83662
         5         2   3.74643   3.74643   3.74643   3.74643   3.74643   3.74643   3.74643   3.74643
         5         3   4.83662   4.83662   2.16300   4.83662   4.83662   4.83662   4.83662   2.16300   4.83662   4.83662
         6         0   4.83662   4.83662   2.16300   4.83662   4.83662   4.83662   4.83662   2.16300   4.83662   4.83662
         6         1   3.74643   3.74643   3.74643   3.74643   3.74643   3.74643   3.74643   3.74643
         6         2   4.83662   4.83662   4.83662   4.83662   2.16300   2.16300   4.83662   4.83662   4.83662   4.83662
         6         3   4.83662   4.83662   4.83662   2.16300   4.83662   4.83662   2.16300   4.83662   4.83662   4.83662
         7         0   3.74643   3.74643   3.74643   3.74643   3.74643   3.74643   3.74643   3.74643
         7         1   4.83662   4.83662   2.16300   4.83662   4.83662   4.83662   4.83662   2.16300   4.83662   4.83662
         7         2   4.83662   4.83662   4.83662   2.16300   4.83662   4.83662   2.16300   4.83662   4.83662   4.83662
         7         3   4.83662   4.83662   4.83662   4.83662   2.16300   2.16300   4.83662   4.83662   4.83662   4.83662
