         0         4   4.79044   4.79044   4.79044   4.79044   2.14235   2.14235   4.79044   4.79044   4.79044   4.79044
         0         5   4.79044   4.79044   4.79044   2.14235   4.79044   4.79044   2.14235   4.79044   4.79044   4.79044
         0         6   4.79044   4.79044   2.14235   4.79044   4.79044   4.79044   4.79044   2.14235   4.79044   4.79044
         0         7   3.71066   3.71066   3.71066   3.71066   3.71066   3.71066   3.71066   3.71066
         1         4   4.79044   4.79044   4.79044   2.14235   4.79044   4.79044   2.14235   4.79044   4.79044   4.79044
         1         5   4.79044   4.79044   4.79044   4.79044   2.14235   2.14235   4.79044   4.79044   4.79044   4.79044
         1         6   3.71066   3.71066   3.71066   3.71066   3.71066   3.71066   3.71066   3.71066
         1         7   4.79044   4.79044   2.14235   4.79044   4.79044   4.79044   4.79044   2.14235   4.79044   4.79044
         2         4   4.79044   4.79044   2.14235   4.79044   4.79044   4.79044   4.79044   2.14235   4.79044   4.79044
         2         5   3.71066   3.71066   3.71066   3.71066   3.71066   3.71066   3.71066   3.71066
         2         6   4.79044   4.79044   4.79044   4.79044   2.14235   2.14235   4.79044   4.79044   4.79044   4.79044
         2         7   4.79044   4.79044   4.79044   2.14235   4.79044   4.79044   2.14235   4.79044   4.79044   4.79044
         3         4   3.71066   3.71066   3.71066   3.71066   3.71066   3.71066   3.71066   3.71066
         3         5   4.79044   4.79044   2.14235   4.79044   4.79044   4.79044   4.79044   2.14235   4.79044   4.79044
         3         6   4.79044   4.79044   4.79044   2.14235   4.79044   4.79044   2.14235   4.79044   4.79044   4.79044
         3         7   4.79044   4.79044   4.79044   4.79044   2.14235   2.14235   4.79044   4.79044   4.79044   4.79044
         4         0   4.79044   4.79044   4.79044   4.79044   2.14235   2.14235   4.79044   4.79044   4.79044   4.79044
         4         1   4.79044   4.79044   4.79044   2.14235   4.79044   4.79044   2.14235   4.79044   4.79044   4.79044
         4         2   4.79044   4.79044   2.14235   4.79044   4.79044   4.79044   4.79044   2.14235   4.79044   4.79044
         4         3   3.71066   3.71066   3.71066   3.71066   3.71066   3.71066   3.71066   3.71066
         5         0   4.79044   4.79044   4.79044   2.14235   4.79044   4.79044   2.14235   4.79044   4.79044   4.79044
         5         1   4.79044   4.79044   4.79044   4.79044   2.14235   2.14235   4.79044   4.79044   4.79044   4.79044
         5         2   3.71066   3.71066   3.71066   3.71066   3.71066   3.71066   3.71066   3.71066
         5         3   4.79044   4.79044   2.14235   4.79044   4.79044   4.79044   4.79044   2.14235   4.79044   4.79044
         6         0   4.79044   4.79044   2.14235   4.79044   4.79044   4.79044   4.79044   2.14235   4.79044   4.79044
         6         1   3.71066   3.71066   3.71066   3.71066   3.71066   3.71066   3.71066   3.71066
         6         2   4.79044   4.79044   4.79044   4.79044   2.14235   2.14235   4.79044   4.79044   4.79044   4.79044
         6         3   4.79044   4.79044   4.79044   2.14235   4.79044   4.79044   2.14235   4.79044   4.79044   4.79044
         7         0   3.71066   3.71066   3.71066   3.71066   3.71066   3.71066   3.71066   3.71066
         7         1   4.79044   4.79044   2.14235   4.79044   4.79044   4.79044   4.79044   2.14235   4.79044   4.79044
         7         2   4.79044   4.79044   4.79044   2.14235   4.79044   4.79044   2.14235   4.79044   4.79044   4.79044
         7         3   4.79044   4.79044   4.79044   4.79044   2.14235   2.14235   4.79044   4.79044   4.79044   4.79044
