         0         4   4.78697   4.78697   4.78697   4.78697   2.14080   2.14080   4.78697   4.78697   4.78697   4.78697
         0         5   4.78697   4.78697   4.78697   2.14080   4.78697   4.78697   2.14080   4.78697   4.78697   4.78697
         0         6   4.78697   4.78697   2.14080   4.78697   4.78697   4.78697   4.78697   2.14080   4.78697   4.78697
         0         7   3.70797   3.70797   3.70797   3.70797   3.70797   3.70797   3.70797   3.70797
         1         4   4.78697   4.78697   4.78697   2.14080   4.78697   4.78697   2.14080   4.78697   4.78697   4.78697
         1         5   4.78697   4.78697   4.78697   4.78697   2.14080   2.14080   4.78697   4.78697   4.78697   4.78697
         1         6   3.70797   3.70797   3.70797   3.70797   3.70797   3.70797   3.70797   3.70797
         1         7   4.78697   4.78697   2.14080   4.78697   4.78697   4.78697   4.78697   2.14080   4.78697   4.78697
         2         4   4.78697   4.78697   2.14080   4.78697   4.78697   4.78697   4.78697   2.14080   4.78697   4.78697
         2         5   3.70797   3.70797   3.70797   3.70797   3.70797   3.70797   3.70797   3.70797
         2         6   4.78697   4.78697   4.78697   4.78697   2.14080   2.14080   4.78697   4.78697   4.78697   4.78697
         2         7   4.78697   4.78697   4.78697   2.14080   4.78697   4.78697   2.14080   4.78697   4.78697   4.78697
         3         4   3.70797   3.70797   3.70797   3.70797   3.70797   3.70797   3.70797   3.70797
         3         5   4.78697   4.78697   2.14080   4.78697   4.78697   4.78697   4.78697   2.14080   4.78697   4.78697
         3         6   4.78697   4.78697   4.78697   2.14080   4.78697   4.78697   2.14080   4.78697   4.78697   4.78697
         3         7   4.78697   4.78697   4.78697   4.78697   2.14080   2.14080   4.78697   4.78697   4.78697   4.78697
         4         0   4.78697   4.78697   4.78697   4.78697   2.14080   2.14080   4.78697   4.78697   4.78697   4.78697
         4         1   4.78697   4.78697   4.78697   2.14080   4.78697   4.78697   2.14080   4.78697   4.78697   4.78697
         4         2   4.78697   4.78697   2.14080   4.78697   4.78697   4.78697   4.78697   2.14080   4.78697   4.78697
         4         3   3.70797   3.70797   3.70797   3.70797   3.70797   3.70797   3.70797   3.70797
         5         0   4.78697   4.78697   4.78697   2.14080   4.78697   4.78697   2.14080   4.78697   4.78697   4.78697
         5         1   4.78697   4.78697   4.78697   4.78697   2.14080   2.14080   4.78697   4.78697   4.78697   4.78697
         5         2   3.70797   3.70797   3.70797   3.70797   3.70797   3.70797   3.70797   3.70797
         5         3   4.78697   4.78697   2.14080   4.78697   4.78697   4.78697   4.78697   2.14080   4.78697   4.78697
         6         0   4.78697   4.78697   2.14080   4.78697   4.78697   4.78697   4.78697   2.14080   4.78697   4.78697
         6         1   3.70797   3.70797   3.70797   3.70797   3.70797   3.70797   3.70797   3.70797
         6         2   4.78697   4.78697   4.78697   4.78697   2.14080   2.14080   4.78697   4.78697   4.78697   4.78697
         6         3   4.78697   4.78697   4.78697   2.14080   4.78697   4.78697   2.14080   4.78697   4.78697   4.78697
         7         0   3.70797   3.70797   3.70797   3.70797   3.70797   3.70797   3.70797   3.70797
         7         1   4.78697   4.78697   2.14080   4.78697   4.78697   4.78697   4.78697   2.14080   4.78697   4.78697
         7         2   4.78697   4.78697   4.78697   2.14080   4.78697   4.78697   2.14080   4.78697   4.78697   4.78697
         7         3   4.78697   4.78697   4.78697   4.78697   2.14080   2.14080   4.78697   4.78697   4.78697   4.78697
