         0         4   4.87440   4.87440   4.87440   4.87440   2.17990   2.17990   4.87440   4.87440   4.87440   4.87440
         0         5   4.87440   4.87440   4.87440   2.17990   4.87440   4.87440   2.17990   4.87440   4.87440   4.87440
         0         6   4.87440   4.87440   2.17990   4.87440   4.87440   4.87440   4.87440   2.17990   4.87440   4.87440
         0         7   3.77570   3.77570   3.77570   3.77570   3.77570   3.77570   3.77570   3.77570
         1         4   4.87440   4.87440   4.87440   2.17990   4.87440   4.87440   2.17990   4.87440   4.87440   4.87440
         1         5   4.87440   4.87440   4.87440   4.87440   2.17990   2.17990   4.87440   4.87440   4.87440   4.87440
         1         6   3.77570   3.77570   3.77570   3.77570   3.77570   3.77570   3.77570   3.77570
         1         7   4.87440   4.87440   2.17990   4.87440   4.87440   4.87440   4.87440   2.17990   4.87440   4.87440
         2         4   4.87440   4.87440   2.17990   4.87440   4.87440   4.87440   4.87440   2.17990   4.87440   4.87440
         2         5   3.77570   3.77570   3.77570   3.77570   3.77570   3.77570   3.77570   3.77570
         2         6   4.87440   4.87440   4.87440   4.87440   2.17990   2.17990   4.87440   4.87440   4.87440   4.87440
         2         7   4.87440   4.87440   4.87440   2.17990   4.87440   4.87440   2.17990   4.87440   4.87440   4.87440
         3         4   3.77570   3.77570   3.77570   3.77570   3.77570   3.77570   3.77570   3.77570
         3         5   4.87440   4.87440   2.17990   4.87440   4.87440   4.87440   4.87440   2.17990   4.87440   4.87440
         3         6   4.87440   4.87440   4.87440   2.17990   4.87440   4.87440   2.17990   4.87440   4.87440   4.87440
         3         7   4.87440   4.87440   4.87440   4.87440   2.17990   2.17990   4.87440   4.87440   4.87440   4.87440
         4         0   4.87440   4.87440   4.87440   4.87440   2.17990   2.17990   4.87440   4.87440   4.87440   4.87440
         4         1   4.87440   4.87440   4.87440   2.17990   4.87440   4.87440   2.17990   4.87440   4.87440   4.87440
         4         2   4.87440   4.87440   2.17990   4.87440   4.87440   4.87440   4.87440   2.17990   4.87440   4.87440
         4         3   3.77570   3.77570   3.77570   3.77570   3.77570   3.77570   3.77570   3.77570
         5         0   4.87440   4.87440   4.87440   2.17990   4.87440   4.87440   2.17990   4.87440   4.87440   4.87440
         5         1   4.87440   4.87440   4.87440   4.87440   2.17990   2.17990   4.87440   4.87440   4.87440   4.87440
         5         2   3.77570   3.77570   3.77570   3.77570   3.77570   3.77570   3.77570   3.77570
         5         3   4.87440   4.87440   2.17990   4.87440   4.87440   4.87440   4.87440   2.17990   4.87440   4.87440
         6         0   4.87440   4.87440   2.17990   4.87440   4.87440   4.87440   4.87440   2.17990   4.87440   4.87440
         6         1   3.77570   3.77570   3.77570   3.77570   3.77570   3.77570   3.77570   3.77570
         6         2   4.87440   4.87440   4.87440   4.87440   2.17990   2.17990   4.87440   4.87440   4.87440   4.87440
         6         3   4.87440   4.87440   4.87440   2.17990   4.87440   4.87440   2.17990   4.87440   4.87440   4.87440
         7         0   3.77570   3.77570   3.77570   3.77570   3.77570   3.77570   3.77570   3.77570
         7         1   4.87440   4.87440   2.17990   4.87440   4.87440   4.87440   4.87440   2.17990   4.87440   4.87440
         7         2   4.87440   4.87440   4.87440   2.17990   4.87440   4.87440   2.17990   4.87440   4.87440   4.87440
         7         3   4.87440   4.87440   4.87440   4.87440   2.17990   2.17990   4.87440   4.87440   4.87440   4.87440
