         0        40   2.68294
         0        41
         0        42
         0        43
         0        44   3.63300
         0        45   3.62800   3.62800
         0        46   4.61278
         0        47   4.61278
         0        48
         0        49
         0        50   2.68294
         0        51
         0        52
         0        53
         0        54
         0        55
         0        56
         0        57
         0        58
         0        59   2.68294
         0        60
         0        61
         0        62   4.61278
         0        63   4.61278
         0        64
         0        65   2.68294
         0        66
         0        67
         0        68   3.62800   3.62800
         0        69   3.63300
         0        70
         0        71
         1        40   2.68294
         1        41   2.68294
         1        42   2.68294
         1        43   2.68294
         1        44   4.61278
         1        45   4.61278
         1        46   3.63300
         1        47   3.62800   3.62800
         1        48
         1        49
         1        50
         1        51
         1        52
         1        53
         1        54
         1        55
         1        56
         1        57
         1        58
         1        59
         1        60   4.61278
         1        61   4.61278
         1        62
         1        63
         1        64
         1        65
         1        66
         1        67
         1        68
         1        69
         1        70   3.62800   3.62800
         1        71   3.63300
         2        40   2.66539   3.99850
         2        41   4.34926
         2        42
         2        43   4.84441
         2        44
         2        45   2.79016
         2        46   2.94959
         2        47   2.94959
         2        48
         2        49
         2        50   4.81542
         2        51
         2        52
         2        53
         2        54
         2        55
         2        56
         2        57
         2        58
         2        59   4.81542
         2        60
         2        61
         2        62
         2        63
         2        64   4.34926
         2        65   3.99850   2.66539
         2        66   4.84441
         2        67
         2        68   2.79016
         2        69
         2        70
         2        71
         3        40   4.81542
         3        41
         3        42
         3        43
         3        44
         3        45   2.79016
         3        46
         3        47
         3        48
         3        49   4.84441
         3        50   2.66539   3.99850
         3        51   4.34926
         3        52
         3        53
         3        54
         3        55
         3        56   4.84441
         3        57
         3        58   4.34926
         3        59   3.99850   2.66539
         3        60
         3        61
         3        62   2.94959
         3        63   2.94959
         3        64
         3        65   4.81542
         3        66
         3        67
         3        68   2.79016
         3        69
         3        70
         3        71
         4        40   3.99850   2.66539
         4        41   2.66539   3.99850
         4        42   4.81542
         4        43   4.81542
         4        44   2.94959
         4        45   2.94959
         4        46
         4        47   2.79016
         4        48
         4        49
         4        50
         4        51
         4        52
         4        53
         4        54
         4        55
         4        56
         4        57
         4        58   4.84441
         4        59   4.84441
         4        60
         4        61
         4        62
         4        63
         4        64   4.34926
         4        65   4.34926
         4        66
         4        67
         4        68
         4        69
         4        70   2.79016
         4        71
         5        40   4.81542
         5        41   4.81542
         5        42   3.99850   2.66539
         5        43   2.66539   3.99850
         5        44
         5        45
         5        46
         5        47   2.79016
         5        48
         5        49
         5        50
         5        51
         5        52
         5        53
         5        54
         5        55
         5        56   4.84441
         5        57   4.84441
         5        58
         5        59
         5        60   2.94959
         5        61   2.94959
         5        62
         5        63
         5        64
         5        65
         5        66   4.34926
         5        67   4.34926
         5        68
         5        69
         5        70   2.79016
         5        71
         6        40
         6        41
         6        42   2.68294
         6        43
         6        44
         6        45
         6        46
         6        47
         6        48   2.68294
         6        49
         6        50
         6        51
         6        52   3.63300
         6        53   3.62800   3.62800
         6        54   4.61278
         6        55   4.61278
         6        56
         6        57   2.68294
         6        58
         6        59
         6        60   3.62800   3.62800
         6        61   3.63300
         6        62
         6        63
         6        64
         6        65
         6        66
         6        67   2.68294
         6        68
         6        69
         6        70   4.61278
         6        71   4.61278
         7        40
         7        41
         7        42
         7        43
         7        44
         7        45
         7        46
         7        47
         7        48   2.68294
         7        49   2.68294
         7        50   2.68294
         7        51   2.68294
         7        52   4.61278
         7        53   4.61278
         7        54   3.63300
