cif name= ./2006775.cif
./2006775.cif
Full Formula (Fe40 W96 N8)
Reduced Formula: Fe5W12N
abc   :  11.110400  11.110400  11.110400
angles:  90.000000  90.000000  90.000000
Sites (144)
  #  SP         a       b       c
---  ----  ------  ------  ------
  0  Fe    0.5435  0.0435  0.5435
  1  Fe    0.2935  0.2935  0.2065
  2  Fe    0.2065  0.2935  0.2935
  3  Fe    0.2935  0.2065  0.2935
  4  Fe    0.4565  0.0435  0.4565
  5  Fe    0.4565  0.9565  0.5435
  6  Fe    0.5435  0.9565  0.4565
  7  Fe    0.2065  0.2065  0.2065
  8  Fe    0.25    0.25    0.25
  9  Fe    0.5     0       0.5
 10  Fe    0.5435  0.5435  0.0435
 11  Fe    0.2935  0.7935  0.7065
 12  Fe    0.2065  0.7935  0.7935
 13  Fe    0.2935  0.7065  0.7935
 14  Fe    0.4565  0.5435  0.9565
 15  Fe    0.4565  0.4565  0.0435
 16  Fe    0.5435  0.4565  0.9565
 17  Fe    0.2065  0.7065  0.7065
 18  Fe    0.25    0.75    0.75
 19  Fe    0.5     0.5     0
 20  Fe    0.0435  0.0435  0.0435
 21  Fe    0.7935  0.2935  0.7065
 22  Fe    0.7065  0.2935  0.7935
 23  Fe    0.7935  0.2065  0.7935
 24  Fe    0.9565  0.0435  0.9565
 25  Fe    0.9565  0.9565  0.0435
 26  Fe    0.0435  0.9565  0.9565
 27  Fe    0.7065  0.2065  0.7065
 28  Fe    0.75    0.25    0.75
 29  Fe    0       0       0
 30  Fe    0.0435  0.5435  0.5435
 31  Fe    0.7935  0.7935  0.2065
 32  Fe    0.7065  0.7935  0.2935
 33  Fe    0.7935  0.7065  0.2935
 34  Fe    0.9565  0.5435  0.4565
 35  Fe    0.9565  0.4565  0.5435
 36  Fe    0.0435  0.4565  0.4565
 37  Fe    0.7065  0.7065  0.2065
 38  Fe    0.75    0.75    0.25
 39  Fe    0       0.5     0.5
 40  W     0.3216  0.125   0.625
 41  W     0.125   0.8216  0.125
 42  W     0.125   0.125   0.8216
 43  W     0.5716  0.375   0.625
 44  W     0.125   0.0716  0.375
 45  W     0.375   0.125   0.0716
 46  W     0.375   0.8216  0.375
 47  W     0.375   0.875   0.3216
 48  W     0.125   0.875   0.1784
 49  W     0.1784  0.125   0.875
 50  W     0.375   0.1784  0.625
 51  W     0.3216  0.875   0.375
