cif name= ./2015446.cif
./2015446.cif
Full Formula (Cs16 Mo16 O56)
Reduced Formula: Cs2Mo2O7
abc   :  15.558000  15.179400   7.225200
angles:  90.000000  90.005900  90.000000
Sites (88)
  #  SP           a         b        c
---  ----  --------  --------  -------
  0  Cs    0.305713  0.988134  0.21413
  1  Cs    0.694287  0.488134  0.28587
  2  Cs    0.694287  0.011866  0.78587
  3  Cs    0.305713  0.511866  0.71413
  4  Cs    0.16855   0.011854  0.72599
  5  Cs    0.83145   0.511854  0.77401
  6  Cs    0.83145   0.988146  0.27401
  7  Cs    0.16855   0.488146  0.22599
  8  Cs    0.05951   0.817975  0.21214
  9  Cs    0.94049   0.317975  0.28786
 10  Cs    0.94049   0.182025  0.78786
 11  Cs    0.05951   0.682025  0.71214
 12  Cs    0.542116  0.831208  0.28093
 13  Cs    0.457884  0.331208  0.21907
 14  Cs    0.457884  0.168792  0.71907
 15  Cs    0.542116  0.668792  0.78093
 16  Mo    0.28731   0.75051   0.98632
 17  Mo    0.71269   0.25051   0.51368
 18  Mo    0.71269   0.24949   0.01368
 19  Mo    0.28731   0.74949   0.48632
 20  Mo    0.421384  0.90626   0.7472
 21  Mo    0.578616  0.40626   0.7528
 22  Mo    0.578616  0.09374   0.2528
 23  Mo    0.421384  0.59374   0.2472
 24  Mo    0.226402  0.25416   0.00724
 25  Mo    0.773598  0.75416   0.49276
 26  Mo    0.773598  0.74584   0.99276
 27  Mo    0.226402  0.24584   0.50724
 28  Mo    0.076127  0.1092    0.26033
 29  Mo    0.923873  0.6092    0.23967
 30  Mo    0.923873  0.8908    0.73967
 31  Mo    0.076127  0.3908    0.76033
 32  O     0.2063    0.6769    0.0235
 33  O     0.7937    0.1769    0.4765
 34  O     0.7937    0.3231    0.9765
 35  O     0.2063    0.8231    0.5235
 36  O     0.2317    0.8463    0.9408
 37  O     0.7683    0.3463    0.5592
 38  O     0.7683    0.1537    0.0592
 39  O     0.2317    0.6537    0.4408
 40  O     0.3155    0.71878   0.7381
 41  O     0.6845    0.21878   0.7619
 42  O     0.6845    0.28122   0.2619
 43  O     0.3155    0.78122   0.2381
 44  O     0.3834    0.648     0.0429
 45  O     0.6166    0.148     0.4571
 46  O     0.6166    0.352     0.9571
 47  O     0.3834    0.852     0.5429
 48  O     0.4139    0.8329    0.9401
 49  O     0.5861    0.3329    0.5599
 50  O     0.5861    0.1671    0.0599
 51  O     0.4139    0.6671    0.4401
 52  O     0.5267    0.9371    0.7068
 53  O     0.4733    0.4371    0.7932
 54  O     0.4733    0.0629    0.2932
 55  O     0.5267    0.5629    0.2068
 56  O     0.3609    0.0009    0.7916
 57  O     0.6391    0.5009    0.7084
 58  O     0.6391    0.9991    0.2084
 59  O     0.3609    0.4991    0.2916
 60  O     0.3192    0.1964    0.0405
 61  O     0.6808    0.6964    0.4595
 62  O     0.6808    0.8036    0.9595
 63  O     0.3192    0.3036    0.5405
 64  O     0.2631    0.3578    0.9539
 65  O     0.7369    0.8578    0.5461
 66  O     0.7369    0.6422    0.0461
 67  O     0.2631    0.1422    0.4539
