cif name= ./1526674.cif
./1526674.cif
Full Formula (Na20 Lu4 W16 O64)
Reduced Formula: Na5Lu(WO4)4
abc   :  11.380000  11.380000  11.290000
angles:  90.000000  90.000000  90.000000
Sites (104)
  #  SP         a       b       c
---  ----  ------  ------  ------
  0  Na    0.29    0.11    0.537
  1  Na    0.61    0.71    0.287
  2  Na    0.71    0.89    0.537
  3  Na    0.89    0.79    0.787
  4  Na    0.21    0.89    0.213
  5  Na    0.89    0.29    0.463
  6  Na    0.79    0.11    0.213
  7  Na    0.61    0.21    0.963
  8  Na    0.5     0       0.25
  9  Na    0       0       0.5
 10  Na    0.79    0.61    0.037
 11  Na    0.11    0.21    0.787
 12  Na    0.21    0.39    0.037
 13  Na    0.39    0.29    0.287
 14  Na    0.71    0.39    0.713
 15  Na    0.39    0.79    0.963
 16  Na    0.29    0.61    0.713
 17  Na    0.11    0.71    0.463
 18  Na    0       0.5     0.75
 19  Na    0.5     0.5     0
 20  Lu    0       0.5     0.25
 21  Lu    0.5     0.5     0.5
 22  Lu    0.5     0       0.75
 23  Lu    0       0       0
 24  W     0.8173  0.5912  0.5092
 25  W     0.0912  0.1827  0.2592
 26  W     0.6827  0.9088  0.0092
 27  W     0.9088  0.8173  0.2592
 28  W     0.6827  0.4088  0.2408
 29  W     0.4088  0.8173  0.4908
 30  W     0.8173  0.0912  0.7408
 31  W     0.5912  0.1827  0.4908
 32  W     0.3173  0.0912  0.0092
 33  W     0.5912  0.6827  0.7592
 34  W     0.1827  0.4088  0.5092
 35  W     0.4088  0.3173  0.7592
 36  W     0.1827  0.9088  0.7408
 37  W     0.9088  0.3173  0.9908
 38  W     0.3173  0.5912  0.2408
 39  W     0.0912  0.6827  0.9908
 40  O     0.884   0.439   0.084
 41  O     0.439   0.616   0.334
 42  O     0.616   0.061   0.584
 43  O     0.061   0.884   0.834
 44  O     0.616   0.561   0.666
 45  O     0.061   0.384   0.416
 46  O     0.884   0.939   0.166
 47  O     0.439   0.116   0.916
 48  O     0.823   0.414   0.328
 49  O     0.914   0.177   0.078
 50  O     0.677   0.086   0.828
 51  O     0.086   0.823   0.078
 52  O     0.677   0.586   0.422
 53  O     0.586   0.823   0.672
