cif name= ./4329527.cif
./4329527.cif
Full Formula (Na24 Nb24 O72)
Reduced Formula: NaNbO3
abc   :   7.857740   7.855790  23.550440
angles:  90.000000  90.000000  90.000000
Sites (120)
  #  SP          a         b         c
---  ----  -------  --------  --------
  0  Na    0.516     0.25     0.501
  1  Na    0.984     0.75     0.001
  2  Na    0.484     0.75     0.499
  3  Na    0.016     0.25     0.999
  4  Na    0.5       0.25     0.3391
  5  Na    0         0.75     0.8391
  6  Na    0.5       0.75     0.6609
  7  Na    0         0.25     0.1609
  8  Na    0.511     0.25     0.166
  9  Na    0.989     0.75     0.666
 10  Na    0.489     0.75     0.834
 11  Na    0.011     0.25     0.334
 12  Na    0.506     0.25     0.999
 13  Na    0.994     0.75     0.499
 14  Na    0.494     0.75     0.001
 15  Na    0.006     0.25     0.501
 16  Na    0.482     0.25     0.8366
 17  Na    0.018     0.75     0.3366
 18  Na    0.518     0.75     0.1634
 19  Na    0.982     0.25     0.6634
 20  Na    0.499     0.25     0.662
 21  Na    0.001     0.75     0.162
 22  Na    0.501     0.75     0.338
 23  Na    0.999     0.25     0.838
 24  Nb    0.2496    0.005    0.4156
 25  Nb    0.2504    0.505    0.9156
 26  Nb    0.2496    0.495    0.4156
 27  Nb    0.2504    0.995    0.9156
 28  Nb    0.7504    0.995    0.5844
 29  Nb    0.7496    0.495    0.0844
 30  Nb    0.7504    0.505    0.5844
 31  Nb    0.7496    0.005    0.0844
 32  Nb    0.2539    0.003    0.583
 33  Nb    0.2461    0.503    0.083
 34  Nb    0.2539    0.497    0.583
 35  Nb    0.2461    0.997    0.083
 36  Nb    0.7461    0.997    0.417
 37  Nb    0.7539    0.497    0.917
 38  Nb    0.7461    0.503    0.417
 39  Nb    0.7539    0.003    0.917
 40  Nb    0.2497    0.002    0.7511
 41  Nb    0.2503    0.502    0.2511
 42  Nb    0.2497    0.498    0.7511
 43  Nb    0.2503    0.998    0.2511
 44  Nb    0.7503    0.998    0.2489
 45  Nb    0.7497    0.498    0.7489
 46  Nb    0.7503    0.502    0.2489
 47  Nb    0.7497    0.002    0.7489
 48  O     0.27594   0.25     0.90852
 49  O     0.22406   0.75     0.40852
 50  O     0.72406   0.75     0.09148
 51  O     0.77594   0.25     0.59148
 52  O     0.22406   0.25     0.09148
 53  O     0.27594   0.75     0.59148
 54  O     0.77594   0.75     0.90852
 55  O     0.72406   0.25     0.40852
 56  O     0.25      0.25     0.24185
 57  O     0.25      0.75     0.74185
 58  O     0.75      0.75     0.75815
 59  O     0.75      0.25     0.25815
 60  O     0.27594   0.25     0.42482
 61  O     0.22406   0.75     0.92482
 62  O     0.72406   0.75     0.57518
 63  O     0.77594   0.25     0.07518
 64  O     0.22406   0.25     0.57518
 65  O     0.27594   0.75     0.07518
 66  O     0.77594   0.75     0.42482
 67  O     0.72406   0.25     0.92482
 68  O     0.25      0.25     0.75815
 69  O     0.25      0.75     0.25815
 70  O     0.75      0.75     0.24185
 71  O     0.75      0.25     0.74185
 72  O     0.22109   0.97556  0.5
 73  O     0.27891   0.47556  0
 74  O     0.22109   0.52444  0.5
 75  O     0.27891   0.02444  0
 76  O     0.77891   0.02444  0.5
 77  O     0.72109   0.52444  0
 78  O     0.77891   0.47556  0.5
 79  O     0.72109   0.97556  0
 80  O     0.27891   0.02444  0.66667
 81  O     0.22109   0.52444  0.16667
 82  O     0.27891   0.47556  0.66667
 83  O     0.22109   0.97556  0.16667
 84  O     0.72109   0.97556  0.33333
 85  O     0.77891   0.47556  0.83333
 86  O     0.72109   0.52444  0.33333
 87  O     0.77891   0.02444  0.83333
 88  O     0.22109   0.97556  0.833333
 89  O     0.27891   0.47556  0.333333
 90  O     0.22109   0.52444  0.833333
 91  O     0.27891   0.02444  0.333333
 92  O     0.77891   0.02444  0.166667
 93  O     0.72109   0.52444  0.666667
 94  O     0.77891   0.47556  0.166667
 95  O     0.72109   0.97556  0.666667
 96  O     0.5       0.97406  0.42631
 97  O     0         0.47406  0.92631
 98  O     0.5       0.52594  0.42631
 99  O     0         0.02594  0.92631
100  O     0.5       0.02594  0.57369
101  O     0         0.52594  0.07369
102  O     0.5       0.47406  0.57369
103  O     0         0.97406  0.07369
104  O     0.5      -0        0.75964
105  O     0         0.5      0.25964
106  O     0.5       0.5      0.75964
107  O     0         0        0.25964
