cif name= ./1514045.cif
./1514045.cif
Full Formula (Li72 Mn144 O288)
Reduced Formula: LiMn2O4
abc   :   8.268700  25.478800  25.513700
angles:  90.000000  90.000000  90.000000
Sites (504)
  #  SP            a       b       c
---  -------  ------  ------  ------
  0  Li+      0.5     0.5     0.5
  1  Li+      0.75    0.75    0.75
  2  Li+      0.75    0.75    0.4125
  3  Li+      0.25    0.75    0.5875
  4  Li+      0.5     0.5     0.8375
  5  Li+      0       0.5     0.6625
  6  Li+      0.75    0.4187  0.75
  7  Li+      0.25    0.5813  0.75
  8  Li+      0.5     0.8313  0.5
  9  Li+      0       0.6687  0.5
 10  Li+      0.5021  0.8342  0.8305
 11  Li+      0.9979  0.8342  0.6695
 12  Li+      0.9979  0.6658  0.8305
 13  Li+      0.5021  0.6658  0.6695
 14  Li+      0.7479  0.4158  0.4195
 15  Li+      0.2521  0.4158  0.5805
 16  Li+      0.2521  0.5842  0.4195
 17  Li+      0.7479  0.5842  0.5805
 18  Li+      0.5     0       0
 19  Li+      0.75    0.25    0.25
 20  Li+      0.75    0.25    0.9125
 21  Li+      0.25    0.25    0.0875
 22  Li+      0.5     0       0.3375
 23  Li+      0       0       0.1625
 24  Li+      0.75    0.9187  0.25
 25  Li+      0.25    0.0813  0.25
 26  Li+      0.5     0.3313  0
 27  Li+      0       0.1687  0
 28  Li+      0.5021  0.3342  0.3305
 29  Li+      0.9979  0.3342  0.1695
 30  Li+      0.9979  0.1658  0.3305
 31  Li+      0.5021  0.1658  0.1695
 32  Li+      0.7479  0.9158  0.9195
 33  Li+      0.2521  0.9158  0.0805
 34  Li+      0.2521  0.0842  0.9195
 35  Li+      0.7479  0.0842  0.0805
 36  Li+      0       0.5     0
 37  Li+      0.25    0.75    0.25
 38  Li+      0.25    0.75    0.9125
 39  Li+      0.75    0.75    0.0875
 40  Li+      0       0.5     0.3375
 41  Li+      0.5     0.5     0.1625
 42  Li+      0.25    0.4187  0.25
 43  Li+      0.75    0.5813  0.25
 44  Li+      0       0.8313  0
 45  Li+      0.5     0.6687  0
 46  Li+      0.0021  0.8342  0.3305
 47  Li+      0.4979  0.8342  0.1695
 48  Li+      0.4979  0.6658  0.3305
 49  Li+      0.0021  0.6658  0.1695
 50  Li+      0.2479  0.4158  0.9195
 51  Li+      0.7521  0.4158  0.0805
 52  Li+      0.7521  0.5842  0.9195
 53  Li+      0.2479  0.5842  0.0805
 54  Li+      0       0       0.5
 55  Li+      0.25    0.25    0.75
 56  Li+      0.25    0.25    0.4125
 57  Li+      0.75    0.25    0.5875
 58  Li+      0       0       0.8375
 59  Li+      0.5     0       0.6625
 60  Li+      0.25    0.9187  0.75
 61  Li+      0.75    0.0813  0.75
 62  Li+      0       0.3313  0.5
 63  Li+      0.5     0.1687  0.5
 64  Li+      0.0021  0.3342  0.8305
 65  Li+      0.4979  0.3342  0.6695
 66  Li+      0.4979  0.1658  0.8305
 67  Li+      0.0021  0.1658  0.6695
 68  Li+      0.2479  0.9158  0.4195
 69  Li+      0.7521  0.9158  0.5805
 70  Li+      0.7521  0.0842  0.4195
 71  Li+      0.2479  0.0842  0.5805
 72  Mn3+     0.125   0.375   0.375
 73  Mn3+     0.875   0.375   0.625
 74  Mn3+     0.875   0.625   0.375
 75  Mn3+     0.125   0.625   0.625
 76  Mn3+     0.875   0.5412  0.7947
 77  Mn3+     0.625   0.5412  0.7053
 78  Mn3+     0.125   0.4588  0.7947
 79  Mn3+     0.375   0.4588  0.7053
 80  Mn3+     0.375   0.7088  0.4553
 81  Mn3+     0.625   0.7088  0.5447
 82  Mn3+     0.125   0.7912  0.4553
 83  Mn3+     0.875   0.7912  0.5447
 84  Mn3+     0.125   0.875   0.875
 85  Mn3+     0.875   0.875   0.125
 86  Mn3+     0.875   0.125   0.875
 87  Mn3+     0.125   0.125   0.125
 88  Mn3+     0.875   0.0412  0.2947
 89  Mn3+     0.625   0.0412  0.2053
 90  Mn3+     0.125   0.9588  0.2947
 91  Mn3+     0.375   0.9588  0.2053
 92  Mn3+     0.375   0.2088  0.9553
 93  Mn3+     0.625   0.2088  0.0447
 94  Mn3+     0.125   0.2912  0.9553
 95  Mn3+     0.875   0.2912  0.0447
 96  Mn3+     0.625   0.375   0.875
 97  Mn3+     0.375   0.375   0.125
 98  Mn3+     0.375   0.625   0.875
 99  Mn3+     0.625   0.625   0.125
100  Mn3+     0.375   0.5412  0.2947
101  Mn3+     0.125   0.5412  0.2053
102  Mn3+     0.625   0.4588  0.2947
103  Mn3+     0.875   0.4588  0.2053
104  Mn3+     0.875   0.7088  0.9553
105  Mn3+     0.125   0.7088  0.0447
106  Mn3+     0.625   0.7912  0.9553
107  Mn3+     0.375   0.7912  0.0447
108  Mn3+     0.625   0.875   0.375
109  Mn3+     0.375   0.875   0.625
110  Mn3+     0.375   0.125   0.375
111  Mn3+     0.625   0.125   0.625
112  Mn3+     0.375   0.0412  0.7947
113  Mn3+     0.125   0.0412  0.7053
114  Mn3+     0.625   0.9588  0.7947
115  Mn3+     0.875   0.9588  0.7053
116  Mn3+     0.875   0.2088  0.4553
117  Mn3+     0.125   0.2088  0.5447
118  Mn3+     0.625   0.2912  0.4553
119  Mn3+     0.375   0.2912  0.5447
120  Mn3.25+  0.1239  0.5437  0.5396
121  Mn3.25+  0.8761  0.5437  0.4604
122  Mn3.25+  0.8761  0.4563  0.5396
123  Mn3.25+  0.1239  0.4563  0.4604
124  Mn3.25+  0.1261  0.7063  0.7104
125  Mn3.25+  0.3739  0.7063  0.7896
126  Mn3.25+  0.3739  0.7937  0.7104
127  Mn3.25+  0.1261  0.7937  0.7896
128  Mn3.25+  0.1239  0.0437  0.0396
129  Mn3.25+  0.8761  0.0437  0.9604
130  Mn3.25+  0.8761  0.9563  0.0396
131  Mn3.25+  0.1239  0.9563  0.9604
132  Mn3.25+  0.1261  0.2063  0.2104
133  Mn3.25+  0.3739  0.2063  0.2896
134  Mn3.25+  0.3739  0.2937  0.2104
135  Mn3.25+  0.1261  0.2937  0.2896
136  Mn3.25+  0.6239  0.5437  0.0396
137  Mn3.25+  0.3761  0.5437  0.9604
138  Mn3.25+  0.3761  0.4563  0.0396
139  Mn3.25+  0.6239  0.4563  0.9604
140  Mn3.25+  0.6261  0.7063  0.2104
141  Mn3.25+  0.8739  0.7063  0.2896
142  Mn3.25+  0.8739  0.7937  0.2104
143  Mn3.25+  0.6261  0.7937  0.2896
144  Mn3.25+  0.6239  0.0437  0.5396
145  Mn3.25+  0.3761  0.0437  0.4604
146  Mn3.25+  0.3761  0.9563  0.5396
147  Mn3.25+  0.6239  0.9563  0.4604
148  Mn3.25+  0.6261  0.2063  0.7104
149  Mn3.25+  0.8739  0.2063  0.7896
150  Mn3.25+  0.8739  0.2937  0.7104
151  Mn3.25+  0.6261  0.2937  0.7896
152  Mn4+     0.8789  0.8722  0.4572
153  Mn4+     0.1211  0.8722  0.5428
154  Mn4+     0.6211  0.6278  0.4572
155  Mn4+     0.3789  0.6278  0.5428
156  Mn4+     0.3711  0.3778  0.7928
157  Mn4+     0.1289  0.3778  0.7072
158  Mn4+     0.6289  0.6222  0.7928
159  Mn4+     0.8711  0.6222  0.7072
160  Mn4+     0.3809  0.458   0.3803
161  Mn4+     0.6191  0.458   0.6197
162  Mn4+     0.6191  0.542   0.3803
163  Mn4+     0.3809  0.542   0.6197
164  Mn4+     0.8691  0.792   0.8697
165  Mn4+     0.6309  0.792   0.6303
166  Mn4+     0.6309  0.708   0.8697
167  Mn4+     0.8691  0.708   0.6303
168  Mn4+     0.8789  0.3722  0.9572
169  Mn4+     0.1211  0.3722  0.0428
170  Mn4+     0.6211  0.1278  0.9572
171  Mn4+     0.3789  0.1278  0.0428
172  Mn4+     0.3711  0.8778  0.2928
173  Mn4+     0.1289  0.8778  0.2072
174  Mn4+     0.6289  0.1222  0.2928
175  Mn4+     0.8711  0.1222  0.2072
176  Mn4+     0.3809  0.958   0.8803
177  Mn4+     0.6191  0.958   0.1197
178  Mn4+     0.6191  0.042   0.8803
179  Mn4+     0.3809  0.042   0.1197
180  Mn4+     0.8691  0.292   0.3697
181  Mn4+     0.6309  0.292   0.1303
182  Mn4+     0.6309  0.208   0.3697
183  Mn4+     0.8691  0.208   0.1303
184  Mn4+     0.3789  0.8722  0.9572
185  Mn4+     0.6211  0.8722  0.0428
186  Mn4+     0.1211  0.6278  0.9572
187  Mn4+     0.8789  0.6278  0.0428
188  Mn4+     0.8711  0.3778  0.2928
189  Mn4+     0.6289  0.3778  0.2072
190  Mn4+     0.1289  0.6222  0.2928
191  Mn4+     0.3711  0.6222  0.2072
192  Mn4+     0.8809  0.458   0.8803
193  Mn4+     0.1191  0.458   0.1197
194  Mn4+     0.1191  0.542   0.8803
195  Mn4+     0.8809  0.542   0.1197
196  Mn4+     0.3691  0.792   0.3697
197  Mn4+     0.1309  0.792   0.1303
198  Mn4+     0.1309  0.708   0.3697
199  Mn4+     0.3691  0.708   0.1303
200  Mn4+     0.3789  0.3722  0.4572
201  Mn4+     0.6211  0.3722  0.5428
202  Mn4+     0.1211  0.1278  0.4572
203  Mn4+     0.8789  0.1278  0.5428
204  Mn4+     0.8711  0.8778  0.7928
205  Mn4+     0.6289  0.8778  0.7072
206  Mn4+     0.1289  0.1222  0.7928
207  Mn4+     0.3711  0.1222  0.7072
208  Mn4+     0.8809  0.958   0.3803
209  Mn4+     0.1191  0.958   0.6197
210  Mn4+     0.1191  0.042   0.3803
211  Mn4+     0.8809  0.042   0.6197
212  Mn4+     0.3691  0.292   0.8697
213  Mn4+     0.1309  0.292   0.6303
214  Mn4+     0.1309  0.208   0.8697
215  Mn4+     0.3691  0.208   0.6303
216  O2-      0.3666  0.4501  0.4564
217  O2-      0.6334  0.4501  0.5436
218  O2-      0.6334  0.5499  0.4564
219  O2-      0.3666  0.5499  0.5436
220  O2-      0.8834  0.7999  0.7936
221  O2-      0.6166  0.7999  0.7064
222  O2-      0.6166  0.7001  0.7936
223  O2-      0.8834  0.7001  0.7064
224  O2-      0.1442  0.5469  0.6173
225  O2-      0.8558  0.5469  0.3827
226  O2-      0.8558  0.4531  0.6173
227  O2-      0.1442  0.4531  0.3827
228  O2-      0.1058  0.7031  0.6327
229  O2-      0.3942  0.7031  0.8673
230  O2-      0.3942  0.7969  0.6327
231  O2-      0.1058  0.7969  0.8673
232  O2-      0.6422  0.5463  0.7928
233  O2-      0.8578  0.5463  0.7072
234  O2-      0.3578  0.4537  0.7928
235  O2-      0.1422  0.4537  0.7072
236  O2-      0.6078  0.7037  0.4572
237  O2-      0.3922  0.7037  0.5428
238  O2-      0.8922  0.7963  0.4572
239  O2-      0.1078  0.7963  0.5428
240  O2-      0.6488  0.8705  0.4513
241  O2-      0.3512  0.8705  0.5487
242  O2-      0.8512  0.6295  0.4513
243  O2-      0.1488  0.6295  0.5487
