cif name= ./2002857.cif
./2002857.cif
Full Formula (Sr18 Nb102 O273.0042)
Reduced Formula: Sr18Nb102O273.0042
abc   :  37.088000  37.088000   3.950000
angles:  90.000000  90.000000  90.000000
Sites (402)
  #  SP              a         b      c
---  ---------  ------  --------  -----
  0  Sr2+       0       0         0.96
  1  Sr2+       0.5     0.5       0.96
  2  Sr2+       0.2191  0.0664    0.96
  3  Sr2+       0.7809  0.9336    0.96
  4  Sr2+       0.7191  0.4336    0.96
  5  Sr2+       0.2809  0.5664    0.96
  6  Sr2+       0.9336  0.2191    0.96
  7  Sr2+       0.0664  0.7809    0.96
  8  Sr2+       0.5664  0.7191    0.96
  9  Sr2+       0.4336  0.2809    0.96
 10  Sr2+       0.2724  0.2276    0.969
 11  Sr2+       0.7276  0.7724    0.969
 12  Sr2+       0.7724  0.2724    0.969
 13  Sr2+       0.2276  0.7276    0.969
 14  Sr2+       0.0559  0.4441    0.974
 15  Sr2+       0.9441  0.5559    0.974
 16  Sr2+       0.5559  0.0559    0.974
 17  Sr2+       0.4441  0.9441    0.974
 18  Nb5+       0.5     0         0.583
 19  Nb5+       0       0.5       0.583
 20  Nb5+       0.5673  0.477     0.401
 21  Nb5+       0.4327  0.523     0.401
 22  Nb5+       0.0673  0.023     0.401
 23  Nb5+       0.9327  0.977     0.401
 24  Nb5+       0.523   0.5673    0.401
 25  Nb5+       0.477   0.4327    0.401
 26  Nb5+       0.977   0.0673    0.401
 27  Nb5+       0.023   0.9327    0.401
 28  Nb5+       0.1412  0.0991    0.4
 29  Nb5+       0.8588  0.9009    0.4
 30  Nb5+       0.6412  0.4009    0.4
 31  Nb5+       0.3588  0.5991    0.4
 32  Nb5+       0.9009  0.1412    0.4
 33  Nb5+       0.0991  0.8588    0.4
 34  Nb5+       0.5991  0.6412    0.4
 35  Nb5+       0.4009  0.3588    0.4
 36  Nb5+       0.0953  0.1931    0.463
 37  Nb5+       0.9047  0.8069    0.463
 38  Nb5+       0.5953  0.3069    0.463
 39  Nb5+       0.4047  0.6931    0.463
 40  Nb5+       0.8069  0.0953    0.463
 41  Nb5+       0.1931  0.9047    0.463
 42  Nb5+       0.6931  0.5953    0.463
 43  Nb5+       0.3069  0.4047    0.463
 44  Nb5+       0.1882  0.2371    0.501
 45  Nb5+       0.8118  0.7629    0.501
 46  Nb5+       0.6882  0.2629    0.501
 47  Nb5+       0.3118  0.7371    0.501
 48  Nb5+       0.7629  0.1882    0.501
 49  Nb5+       0.2371  0.8118    0.501
 50  Nb5+       0.7371  0.6882    0.501
 51  Nb5+       0.2629  0.3118    0.501
 52  Nb5+       0.2328  0.1426    0.482
 53  Nb5+       0.7672  0.8574    0.482
 54  Nb5+       0.7328  0.3574    0.482
 55  Nb5+       0.2672  0.6426    0.482
 56  Nb5+       0.8574  0.2328    0.482
 57  Nb5+       0.1426  0.7672    0.482
 58  Nb5+       0.6426  0.7328    0.482
 59  Nb5+       0.3574  0.2672    0.482
 60  Nb5+       0.9956  0.1702    0.461
 61  Nb5+       0.0044  0.8298    0.461
 62  Nb5+       0.4956  0.3298    0.461
 63  Nb5+       0.5044  0.6702    0.461
 64  Nb5+       0.8298  0.9956    0.461
 65  Nb5+       0.1702  0.0044    0.461
 66  Nb5+       0.6702  0.4956    0.461
 67  Nb5+       0.3298  0.5044    0.461
 68  Nb5+       0.0693  0.3611    0.507
 69  Nb5+       0.9307  0.6389    0.507
 70  Nb5+       0.5693  0.1389    0.507
 71  Nb5+       0.4307  0.8611    0.507
 72  Nb5+       0.6389  0.0693    0.507
 73  Nb5+       0.3611  0.9307    0.507
 74  Nb5+       0.8611  0.5693    0.507
 75  Nb5+       0.1389  0.4307    0.507
 76  Nb5+       0.4015  0.0233    0.501
 77  Nb5+       0.5985  0.9767    0.501
 78  Nb5+       0.9015  0.4767    0.501
 79  Nb5+       0.0985  0.5233    0.501
 80  Nb5+       0.9767  0.4015    0.501
 81  Nb5+       0.0233  0.5985    0.501
 82  Nb5+       0.5233  0.9015    0.501
 83  Nb5+       0.4767  0.0985    0.501
 84  Nb5+       0.0202  0.2663    0.431
 85  Nb5+       0.9798  0.7337    0.431
 86  Nb5+       0.5202  0.2337    0.431
 87  Nb5+       0.4798  0.7663    0.431
 88  Nb5+       0.7337  0.0202    0.431
 89  Nb5+       0.2663  0.9798    0.431
 90  Nb5+       0.7663  0.5202    0.431
 91  Nb5+       0.2337  0.4798    0.431
 92  Nb5+       0.3067  0.0731    0.547
 93  Nb5+       0.6933  0.9269    0.547
 94  Nb5+       0.8067  0.4269    0.547
 95  Nb5+       0.1933  0.5731    0.547
 96  Nb5+       0.9269  0.3067    0.547
 97  Nb5+       0.0731  0.6933    0.547
 98  Nb5+       0.5731  0.8067    0.547
 99  Nb5+       0.4269  0.1933    0.547
100  Nb5+       0.1094  0.278     0.583
101  Nb5+       0.8906  0.722     0.583
102  Nb5+       0.6094  0.222     0.583
103  Nb5+       0.3906  0.778     0.583
104  Nb5+       0.722   0.1094    0.583
105  Nb5+       0.278   0.8906    0.583
106  Nb5+       0.778   0.6094    0.583
107  Nb5+       0.222   0.3906    0.583
108  Nb5+       0.3246  0.1754    0.378
109  Nb5+       0.6754  0.8246    0.378
110  Nb5+       0.8246  0.3246    0.378
111  Nb5+       0.1754  0.6754    0.378
112  Nb5+       0.1667  0.333333  0.558
113  Nb5+       0.8333  0.666667  0.558
114  Nb5+       0.6667  0.166667  0.558
115  Nb5+       0.3333  0.833333  0.558
116  Nb5+       0.3894  0.1106    0.498
117  Nb5+       0.6106  0.8894    0.498
118  Nb5+       0.8894  0.3894    0.498
119  Nb5+       0.1106  0.6106    0.498
120  O2-:0.968  0.5     0         0.06
121  O2-:0.968  0       0.5       0.06
122  O2-:0.968  0.073   0.025     0.93
123  O2-:0.968  0.927   0.975     0.93
124  O2-:0.968  0.573   0.475     0.93
125  O2-:0.968  0.427   0.525     0.93
126  O2-:0.968  0.975   0.073     0.93
127  O2-:0.968  0.025   0.927     0.93
128  O2-:0.968  0.525   0.573     0.93
129  O2-:0.968  0.475   0.427     0.93
130  O2-:0.968  0.137   0.107     0.92
131  O2-:0.968  0.863   0.893     0.92
132  O2-:0.968  0.637   0.393     0.92
133  O2-:0.968  0.363   0.607     0.92
134  O2-:0.968  0.893   0.137     0.92
135  O2-:0.968  0.107   0.863     0.92
136  O2-:0.968  0.607   0.637     0.92
137  O2-:0.968  0.393   0.363     0.92
138  O2-:0.968  0.094   0.199     0.01
139  O2-:0.968  0.906   0.801     0.01
140  O2-:0.968  0.594   0.301     0.01
141  O2-:0.968  0.406   0.699     0.01
142  O2-:0.968  0.801   0.094     0.01
143  O2-:0.968  0.199   0.906     0.01
144  O2-:0.968  0.699   0.594     0.01
145  O2-:0.968  0.301   0.406     0.01
146  O2-:0.968  0.244   0.807     0.99
147  O2-:0.968  0.756   0.193     0.99
148  O2-:0.968  0.744   0.693     0.99
149  O2-:0.968  0.256   0.307     0.99
150  O2-:0.968  0.193   0.244     0.99
151  O2-:0.968  0.807   0.756     0.99
152  O2-:0.968  0.307   0.744     0.99
153  O2-:0.968  0.693   0.256     0.99
154  O2-:0.968  0.233   0.133     0.96
155  O2-:0.968  0.767   0.867     0.96
156  O2-:0.968  0.733   0.367     0.96
157  O2-:0.968  0.267   0.633     0.96
158  O2-:0.968  0.867   0.233     0.96
159  O2-:0.968  0.133   0.767     0.96
160  O2-:0.968  0.633   0.733     0.96
161  O2-:0.968  0.367   0.267     0.96
162  O2-:0.968  0.179   0.004     0.01
163  O2-:0.968  0.821   0.996     0.01
164  O2-:0.968  0.679   0.496     0.01
165  O2-:0.968  0.321   0.504     0.01
166  O2-:0.968  0.996   0.179     0.01
167  O2-:0.968  0.004   0.821     0.01
168  O2-:0.968  0.504   0.679     0.01
169  O2-:0.968  0.496   0.321     0.01
170  O2-:0.968  0.077   0.353     0.98
171  O2-:0.968  0.923   0.647     0.98
172  O2-:0.968  0.577   0.147     0.98
173  O2-:0.968  0.423   0.853     0.98
174  O2-:0.968  0.647   0.077     0.98
175  O2-:0.968  0.353   0.923     0.98
176  O2-:0.968  0.853   0.577     0.98
177  O2-:0.968  0.147   0.423     0.98
178  O2-:0.968  0.397   0.024     0.02
179  O2-:0.968  0.603   0.976     0.02
180  O2-:0.968  0.897   0.476     0.02
181  O2-:0.968  0.103   0.524     0.02
182  O2-:0.968  0.976   0.397     0.02
183  O2-:0.968  0.024   0.603     0.02
184  O2-:0.968  0.524   0.897     0.02
185  O2-:0.968  0.476   0.103     0.02
186  O2-:0.968  0.266   0.985     0.96
187  O2-:0.968  0.734   0.015     0.96
188  O2-:0.968  0.766   0.515     0.96
189  O2-:0.968  0.234   0.485     0.96
190  O2-:0.968  0.015   0.266     0.96
191  O2-:0.968  0.985   0.734     0.96
192  O2-:0.968  0.485   0.766     0.96
193  O2-:0.968  0.515   0.234     0.96
194  O2-:0.968  0.312   0.072     0.97
195  O2-:0.968  0.688   0.928     0.97
196  O2-:0.968  0.812   0.428     0.97
197  O2-:0.968  0.188   0.572     0.97
198  O2-:0.968  0.928   0.312     0.97
199  O2-:0.968  0.072   0.688     0.97
200  O2-:0.968  0.572   0.812     0.97
201  O2-:0.968  0.428   0.188     0.97
202  O2-:0.968  0.115   0.27      0.05
203  O2-:0.968  0.885   0.73      0.05
204  O2-:0.968  0.615   0.23      0.05
205  O2-:0.968  0.385   0.77      0.05
206  O2-:0.968  0.73    0.115     0.05
207  O2-:0.968  0.27    0.885     0.05
208  O2-:0.968  0.77    0.615     0.05
209  O2-:0.968  0.23    0.385     0.05
210  O2-:0.968  0.324   0.176     0.92
211  O2-:0.968  0.676   0.824     0.92
212  O2-:0.968  0.824   0.324     0.92
