cif name= ./1539592.cif
./1539592.cif
Full Formula (Dy32 O48)
Reduced Formula: Dy2O3
abc   :  10.630000  10.630000  10.630000
angles:  90.000000  90.000000  90.000000
Sites (80)
  #  SP         a       b       c
---  ----  ------  ------  ------
  0  Dy    0       0       0.5
  1  Dy    0.5     0.5     0.5
  2  Dy    0.5     0       0
  3  Dy    0.5     0       0.5
  4  Dy    0.5     0.25    0.7183
  5  Dy    0.5     0.75    0.7817
  6  Dy    0.75    0.2183  0
  7  Dy    0.75    0.7817  0.5
  8  Dy    0.2817  0       0.25
  9  Dy    0.2183  0       0.75
 10  Dy    0.5     0.75    0.2817
 11  Dy    0.5     0.25    0.2183
 12  Dy    0.25    0.7817  0
 13  Dy    0.25    0.2183  0.5
 14  Dy    0.7183  0       0.75
 15  Dy    0.7817  0       0.25
 16  Dy    0.5     0.5     0
 17  Dy    0       0       0
 18  Dy    0       0.5     0.5
 19  Dy    0       0.5     0
 20  Dy    0       0.75    0.2183
 21  Dy    0       0.25    0.2817
 22  Dy    0.25    0.7183  0.5
 23  Dy    0.25    0.2817  0
 24  Dy    0.7817  0.5     0.75
 25  Dy    0.7183  0.5     0.25
 26  Dy    0       0.25    0.7817
 27  Dy    0       0.75    0.7183
 28  Dy    0.75    0.2817  0.5
 29  Dy    0.75    0.7183  0
 30  Dy    0.2183  0.5     0.25
 31  Dy    0.2817  0.5     0.75
 32  O     0.371   0.403   0.137
 33  O     0.371   0.597   0.363
 34  O     0.629   0.097   0.137
 35  O     0.629   0.903   0.363
 36  O     0.097   0.137   0.629
 37  O     0.597   0.363   0.371
 38  O     0.903   0.363   0.629
 39  O     0.403   0.137   0.371
 40  O     0.863   0.129   0.403
 41  O     0.137   0.371   0.403
 42  O     0.637   0.129   0.597
 43  O     0.363   0.371   0.597
 44  O     0.629   0.597   0.863
 45  O     0.629   0.403   0.637
 46  O     0.371   0.903   0.863
 47  O     0.371   0.097   0.637
 48  O     0.903   0.863   0.371
 49  O     0.403   0.637   0.629
 50  O     0.097   0.637   0.371
 51  O     0.597   0.863   0.629
 52  O     0.137   0.871   0.597
 53  O     0.863   0.629   0.597
 54  O     0.363   0.871   0.403
 55  O     0.637   0.629   0.403
 56  O     0.871   0.903   0.637
 57  O     0.871   0.097   0.863
 58  O     0.129   0.597   0.637
 59  O     0.129   0.403   0.863
 60  O     0.597   0.637   0.129
 61  O     0.097   0.863   0.871
 62  O     0.403   0.863   0.129
 63  O     0.903   0.637   0.871
 64  O     0.363   0.629   0.903
 65  O     0.637   0.871   0.903
 66  O     0.137   0.629   0.097
 67  O     0.863   0.871   0.097
 68  O     0.129   0.097   0.363
 69  O     0.129   0.903   0.137
 70  O     0.871   0.403   0.363
 71  O     0.871   0.597   0.137
 72  O     0.403   0.363   0.871
 73  O     0.903   0.137   0.129
 74  O     0.597   0.137   0.871
 75  O     0.097   0.363   0.129
 76  O     0.637   0.371   0.097
 77  O     0.363   0.129   0.097
 78  O     0.863   0.371   0.903
 79  O     0.137   0.129   0.903

space_group_IT_number 206

*** lse ***


**isite= 0
Dy1 : [0.    0.    5.315]

ce_symbol  = O:6
ce_fraction=  1.0
species:coords:index
O1 : [-1.45631  1.37127  4.28389] : 40
O1 : [1.37127 1.03111 3.85869] : 68
O1 : [-1.03111 -1.45631  3.94373] : 48
