cif name= ./1530728.cif
./1530728.cif
Full Formula (Si136 O272)
Reduced Formula: SiO2
abc   :  19.360000  19.360000  19.360000
angles:  90.000000  90.000000  90.000000
Sites (408)
  #  SP         a       b       c
---  ----  ------  ------  ------
  0  Si    0.3445  0.8445  0.3445
  1  Si    0.4055  0.0945  0.0945
  2  Si    0.1555  0.1555  0.8445
  3  Si    0.5945  0.4055  0.5945
  4  Si    0.3445  0.1555  0.6555
  5  Si    0.5945  0.0945  0.9055
  6  Si    0.1555  0.8445  0.1555
  7  Si    0.4055  0.4055  0.4055
  8  Si    0.3073  0.3073  0.9978
  9  Si    0.4427  0.0573  0.2478
 10  Si    0.1927  0.1927  0.9978
 11  Si    0.5573  0.9427  0.2478
 12  Si    0.3073  0.1927  0.5022
 13  Si    0.5573  0.0573  0.7522
 14  Si    0.1927  0.3073  0.5022
 15  Si    0.4427  0.9427  0.7522
 16  Si    0.4978  0.3073  0.8073
 17  Si    0.4427  0.7478  0.5573
 18  Si    0.5022  0.1927  0.3073
 19  Si    0.5573  0.2522  0.5573
 20  Si    0.4978  0.1927  0.6927
 21  Si    0.5573  0.7478  0.4427
 22  Si    0.5022  0.3073  0.1927
 23  Si    0.4427  0.2522  0.4427
 24  Si    0.3073  0.9978  0.3073
 25  Si    0.3073  0.5022  0.1927
 26  Si    0.2478  0.0573  0.4427
 27  Si    0.1927  0.9978  0.1927
 28  Si    0.2522  0.9427  0.9427
 29  Si    0.1927  0.5022  0.3073
 30  Si    0.2478  0.9427  0.5573
 31  Si    0.2522  0.0573  0.0573
 32  Si    0.25    0.75    0.25
 33  Si    0.5     0.5     0.5
 34  Si    0.3445  0.3445  0.8445
 35  Si    0.4055  0.5945  0.5945
 36  Si    0.1555  0.6555  0.3445
 37  Si    0.5945  0.9055  0.0945
 38  Si    0.3445  0.6555  0.1555
 39  Si    0.5945  0.5945  0.4055
 40  Si    0.1555  0.3445  0.6555
 41  Si    0.4055  0.9055  0.9055
 42  Si    0.3073  0.8073  0.4978
 43  Si    0.4427  0.5573  0.7478
 44  Si    0.1927  0.6927  0.4978
 45  Si    0.5573  0.4427  0.7478
 46  Si    0.3073  0.6927  0.0022
 47  Si    0.5573  0.5573  0.2522
 48  Si    0.1927  0.8073  0.0022
 49  Si    0.4427  0.4427  0.2522
 50  Si    0.4978  0.8073  0.3073
 51  Si    0.4427  0.2478  0.0573
 52  Si    0.5022  0.6927  0.8073
 53  Si    0.5573  0.7522  0.0573
 54  Si    0.4978  0.6927  0.1927
 55  Si    0.5573  0.2478  0.9427
 56  Si    0.5022  0.8073  0.6927
 57  Si    0.4427  0.7522  0.9427
 58  Si    0.3073  0.4978  0.8073
 59  Si    0.3073  0.0022  0.6927
 60  Si    0.2478  0.5573  0.9427
 61  Si    0.1927  0.4978  0.6927
 62  Si    0.2522  0.4427  0.4427
 63  Si    0.1927  0.0022  0.8073
 64  Si    0.2478  0.4427  0.0573
 65  Si    0.2522  0.5573  0.5573
 66  Si    0.25    0.25    0.75
 67  Si    0.5     0       0
 68  Si    0.8445  0.8445  0.8445
 69  Si    0.9055  0.0945  0.5945
 70  Si    0.6555  0.1555  0.3445
 71  Si    0.0945  0.4055  0.0945
 72  Si    0.8445  0.1555  0.1555
 73  Si    0.0945  0.0945  0.4055
 74  Si    0.6555  0.8445  0.6555
 75  Si    0.9055  0.4055  0.9055
 76  Si    0.8073  0.3073  0.4978
 77  Si    0.9427  0.0573  0.7478
 78  Si    0.6927  0.1927  0.4978
 79  Si    0.0573  0.9427  0.7478
 80  Si    0.8073  0.1927  0.0022
 81  Si    0.0573  0.0573  0.2522
 82  Si    0.6927  0.3073  0.0022
