cif name= ./8104302.cif
./8104302.cif
Full Formula (Cu18 Si18 O54)
Reduced Formula: CuSiO3
abc   :  14.427000  14.427000   7.741000
angles:  90.000000  90.000000 120.000000
Sites (90)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Cu    0.4095    0.3992    0.0564
  1  Cu    0.267467  0.343633  0.389733
  2  Cu    0.323033  0.257167  0.723067
  3  Cu    0.257167  0.934133  0.276933
  4  Cu    0.3992    0.9897    0.9436
  5  Cu    0.343633  0.076167  0.610267
  6  Cu    0.076167  0.732533  0.389733
  7  Cu    0.934133  0.676967  0.723067
  8  Cu    0.9897    0.5905    0.0564
  9  Cu    0.923833  0.267467  0.610267
 10  Cu    0.065867  0.323033  0.276933
 11  Cu    0.0103    0.4095    0.9436
 12  Cu    0.742833  0.065867  0.723067
 13  Cu    0.6008    0.0103    0.0564
 14  Cu    0.656367  0.923833  0.389733
 15  Cu    0.5905    0.6008    0.9436
 16  Cu    0.732533  0.656367  0.610267
 17  Cu    0.676967  0.742833  0.276933
 18  Si    0.1761    0.2154    0.0384
 19  Si    0.451267  0.294033  0.371733
 20  Si    0.372633  0.490567  0.705067
 21  Si    0.490567  0.117933  0.294933
 22  Si    0.2154    0.0393    0.9616
 23  Si    0.294033  0.842767  0.628267
 24  Si    0.842767  0.548733  0.371733
 25  Si    0.117933  0.627367  0.705067
 26  Si    0.0393    0.8239    0.0384
 27  Si    0.157233  0.451267  0.628267
 28  Si    0.882067  0.372633  0.294933
 29  Si    0.9607    0.1761    0.9616
 30  Si    0.509433  0.882067  0.705067
 31  Si    0.7846    0.9607    0.0384
 32  Si    0.705967  0.157233  0.371733
 33  Si    0.8239    0.7846    0.9616
 34  Si    0.548733  0.705967  0.628267
 35  Si    0.627367  0.509433  0.294933
 36  O     0.1631    0.2734    0.2088
 37  O     0.393267  0.223033  0.542133
 38  O     0.443633  0.503567  0.875467
 39  O     0.503567  0.059933  0.124533
 40  O     0.2734    0.1103    0.7912
 41  O     0.223033  0.829767  0.457867
 42  O     0.406133  0.847667  0.581267
 43  O     0.485667  0.225133  0.247933
 44  O     0.1082    0.9272    0.9146
 45  O     0.260533  0.485667  0.752067
 46  O     0.181     0.1082    0.0854
 47  O     0.558467  0.406133  0.418733
 48  O     0.2844    0.2978    0.9325
 49  O     0.368867  0.319933  0.265833
 50  O     0.346733  0.382267  0.599167
 51  O     0.382267  0.035533  0.400833
 52  O     0.2978    0.0134    0.0675
 53  O     0.319933  0.951067  0.734167
 54  O     0.829767  0.606733  0.542133
 55  O     0.059933  0.556367  0.875467
 56  O     0.1103    0.8369    0.2088
 57  O     0.170233  0.393267  0.457867
 58  O     0.940067  0.443633  0.124533
 59  O     0.8897    0.1631    0.7912
 60  O     0.0728    0.181     0.9146
 61  O     0.152333  0.558467  0.581267
 62  O     0.774867  0.260533  0.247933
 63  O     0.9272    0.819     0.0854
 64  O     0.847667  0.441533  0.418733
 65  O     0.225133  0.739467  0.752067
 66  O     0.951067  0.631133  0.265833
 67  O     0.035533  0.653267  0.599167
 68  O     0.0134    0.7156    0.9325
 69  O     0.048933  0.368867  0.734167
 70  O     0.964467  0.346733  0.400833
 71  O     0.9866    0.2844    0.0675
 72  O     0.496433  0.940067  0.875467
 73  O     0.7266    0.8897    0.2088
 74  O     0.776967  0.170233  0.542133
 75  O     0.8369    0.7266    0.7912
 76  O     0.606733  0.776967  0.457867
 77  O     0.556367  0.496433  0.124533
 78  O     0.739467  0.514333  0.247933
 79  O     0.819     0.8918    0.9146
 80  O     0.441533  0.593867  0.581267
 81  O     0.593867  0.152333  0.418733
 82  O     0.514333  0.774867  0.752067
 83  O     0.8918    0.0728    0.0854
 84  O     0.617733  0.964467  0.599167
 85  O     0.7022    0.9866    0.9325
 86  O     0.680067  0.048933  0.265833
