cif name= ./1511474.cif
./1511474.cif
Full Formula (Li8 Si16 B8 O48)
Reduced Formula: LiSi2BO6
abc   :   5.044800  13.168800  13.393300
angles:  90.000000  90.069000  90.000000
Sites (80)
  #  SP         a       b       c
---  ----  ------  ------  ------
  0  Li    0.911   0.153   0.9725
  1  Li    0.089   0.653   0.0275
  2  Li    0.607   0.6697  0.5401
  3  Li    0.393   0.1697  0.4599
  4  Li    0.166   0.9363  0.2312
  5  Li    0.834   0.4363  0.7688
  6  Li    0.347   0.4423  0.2899
  7  Li    0.653   0.9423  0.7101
  8  Si    0.1722  0.3714  0.9774
  9  Si    0.8278  0.8714  0.0226
 10  Si    0.2662  0.4639  0.582
 11  Si    0.7338  0.9639  0.418
 12  Si    0.6818  0.4605  0.082
 13  Si    0.3182  0.9605  0.918
 14  Si    0.9358  0.642   0.3331
 15  Si    0.0642  0.142   0.6669
 16  Si    0.5063  0.6418  0.8323
 17  Si    0.4937  0.1418  0.1677
 18  Si    0.001   0.7311  0.7313
 19  Si    0.999   0.2311  0.2687
 20  Si    0.7582  0.3763  0.4817
 21  Si    0.2418  0.8763  0.5183
 22  Si    0.426   0.7294  0.2278
 23  Si    0.574   0.2294  0.7722
 24  B     0.848   0.4376  0.288
 25  B     0.152   0.9376  0.712
 26  B     0.899   0.1658  0.4635
 27  B     0.101   0.6658  0.5365
 28  B     0.337   0.4356  0.7889
 29  B     0.663   0.9356  0.2111
 30  B     0.584   0.6656  0.0372
 31  B     0.416   0.1656  0.9628
 32  O     0.6817  0.4318  0.3754
 33  O     0.3183  0.9318  0.6246
 34  O     0.3865  0.6789  0.1202
 35  O     0.6135  0.1789  0.8798
 36  O     0.3912  0.4323  0.0429
 37  O     0.6088  0.9323  0.9571
 38  O     0.8057  0.6882  0.8158
 39  O     0.1943  0.1882  0.1842
 40  O     0.9165  0.6829  0.6239
 41  O     0.0835  0.1829  0.3761
 42  O     0.3014  0.7055  0.761
 43  O     0.6986  0.2055  0.239
 44  O     0.1432  0.7253  0.2852
 45  O     0.8568  0.2253  0.7148
 46  O     0.2864  0.5834  0.5527
 47  O     0.7136  0.0834  0.4473
 48  O     0.5194  0.3513  0.7835
 49  O     0.4806  0.8513  0.2165
 50  O     0.7189  0.2581  0.4755
 51  O     0.2811  0.7581  0.5245
 52  O     0.1442  0.4297  0.8674
 53  O     0.8558  0.9297  0.1326
 54  O     0.5663  0.4209  0.5687
 55  O     0.4337  0.9209  0.4313
 56  O     0.5218  0.5261  0.798
